Unnamed: 0.1;Unnamed: 0;article;vehicleClass;amount;points;Case ID;Activity;Resource;lastSent;notificationType;dismissal;expense;time:timestamp;label;relative_timestamp_from_start;relative_timestamp_from_previous_activity;concept:name;case:concept:name;case:label
162;;;A;65.3603744506836;;GEN23;Create Fine;;;;;;2011-09-21 07:30:25;deviant;1176930.4166666667;0.0;Create Fine;GEN23;deviant
163;;;A;65.3603744506836;;GEN23;Send Fine;;;;;;2011-12-29 04:18:47;deviant;1176930.4166666667;142368.36666666667;Send Fine;GEN23;deviant
164;;;A;65.3603744506836;;GEN23;Insert Fine Notification;;;;;;2012-01-10 02:46:08;deviant;1176930.4166666667;17187.35;Insert Fine Notification;GEN23;deviant
165;;;A;65.3603744506836;;GEN23;Insert Date Appeal to Prefecture;;;;;;2012-02-15 02:48:27;deviant;1176930.4166666667;51842.316666666666;Insert Date Appeal to Prefecture;GEN23;deviant
166;;;A;65.3603744506836;;GEN23;Add penalty;;;;;;2012-03-08 05:35:52;deviant;1176930.4166666667;31847.416666666668;Add penalty;GEN23;deviant
167;;;A;65.3603744506836;;GEN23;Send Appeal to Prefecture;;;;;;2012-04-23 00:40:45;deviant;1176930.4166666667;65944.88333333333;Send Appeal to Prefecture;GEN23;deviant
168;;;A;65.95418548583984;;GEN24;Create Fine;;;;;;2011-10-15 14:45:53;deviant;1211925.8833333333;0.0;Create Fine;GEN24;deviant
169;;;A;65.95418548583984;;GEN24;Send Fine;;;;;;2012-01-23 09:33:36;deviant;1211925.8833333333;143687.71666666667;Send Fine;GEN24;deviant
170;;;A;65.95418548583984;;GEN24;Insert Fine Notification;;;;;;2012-02-06 04:23:37;deviant;1211925.8833333333;19850.016666666663;Insert Fine Notification;GEN24;deviant
171;;;A;65.95418548583984;;GEN24;Insert Date Appeal to Prefecture;;;;;;2012-03-13 03:12:03;deviant;1211925.8833333333;51768.43333333333;Insert Date Appeal to Prefecture;GEN24;deviant
172;;;A;65.95418548583984;;GEN24;Add penalty;;;;;;2012-04-03 07:10:36;deviant;1211925.8833333333;30478.55;Add penalty;GEN24;deviant
173;;;A;65.95418548583984;;GEN24;Send Appeal to Prefecture;;;;;;2012-04-21 21:01:34;deviant;1211925.8833333333;26750.966666666667;Send Appeal to Prefecture;GEN24;deviant
174;;;A;63.17829895019531;;GEN25;Create Fine;;;;;;2011-10-25 17:24:08;deviant;1226484.1333333333;0.0;Create Fine;GEN25;deviant
175;;;A;63.17829895019531;;GEN25;Send Fine;;;;;;2012-02-01 14:24:19;deviant;1226484.1333333333;142380.18333333332;Send Fine;GEN25;deviant
176;;;A;63.17829895019531;;GEN25;Insert Fine Notification;;;;;;2012-02-14 14:26:51;deviant;1226484.1333333333;18722.533333333333;Insert Fine Notification;GEN25;deviant
177;;;A;63.17829895019531;;GEN25;Insert Date Appeal to Prefecture;;;;;;2012-03-22 09:52:26;deviant;1226484.1333333333;53005.583333333336;Insert Date Appeal to Prefecture;GEN25;deviant
178;;;A;63.17829895019531;;GEN25;Add penalty;;;;;;2012-04-11 21:32:11;deviant;1226484.1333333333;29499.75;Add penalty;GEN25;deviant
179;;;A;63.17829895019531;;GEN25;Send Appeal to Prefecture;;;;;;2012-04-30 06:25:48;deviant;1226484.1333333333;26453.616666666665;Send Appeal to Prefecture;GEN25;deviant
180;;;A;68.81580352783203;;GEN26;Create Fine;;;;;;2011-04-18 21:46:18;deviant;953146.3;0.0;Create Fine;GEN26;deviant
181;;;A;68.81580352783203;;GEN26;Send Fine;;;;;;2011-07-18 15:58:51;deviant;953146.3;130692.55;Send Fine;GEN26;deviant
182;;;A;68.81580352783203;;GEN26;Insert Fine Notification;;;;;;2011-08-02 20:56:27;deviant;953146.3;21897.6;Insert Fine Notification;GEN26;deviant
183;;;A;68.81580352783203;;GEN26;Insert Date Appeal to Prefecture;;;;;;2011-09-08 14:14:57;deviant;953146.3;52878.5;Insert Date Appeal to Prefecture;GEN26;deviant
184;;;A;68.81580352783203;;GEN26;Add penalty;;;;;;2011-09-29 21:47:31;deviant;953146.3;30692.566666666666;Add penalty;GEN26;deviant
185;;;A;68.81580352783203;;GEN26;Send Appeal to Prefecture;;;;;;2011-10-17 20:36:22;deviant;953146.3;25848.85;Send Appeal to Prefecture;GEN26;deviant
186;;;A;65.23165893554688;;GEN27;Create Fine;;;;;;2011-09-30 15:30:38;deviant;1190370.6333333333;0.0;Create Fine;GEN27;deviant
187;;;A;65.23165893554688;;GEN27;Send Fine;;;;;;2012-01-07 11:16:40;deviant;1190370.6333333333;142306.03333333333;Send Fine;GEN27;deviant
188;;;A;65.23165893554688;;GEN27;Insert Fine Notification;;;;;;2012-01-20 13:44:58;deviant;1190370.6333333333;18868.3;Insert Fine Notification;GEN27;deviant
189;;;A;65.23165893554688;;GEN27;Insert Date Appeal to Prefecture;;;;;;2012-02-26 22:31:31;deviant;1190370.6333333333;53806.55;Insert Date Appeal to Prefecture;GEN27;deviant
190;;;A;65.23165893554688;;GEN27;Add penalty;;;;;;2012-03-19 13:06:13;deviant;1190370.6333333333;31114.7;Add penalty;GEN27;deviant
191;;;A;65.23165893554688;;GEN27;Send Appeal to Prefecture;;;;;;2012-04-13 22:20:13;deviant;1190370.6333333333;36554.0;Send Appeal to Prefecture;GEN27;deviant
192;;;A;66.2700424194336;;GEN28;Create Fine;;;;;;2011-04-26 09:27:23;deviant;963927.3833333332;0.0;Create Fine;GEN28;deviant
193;;;A;66.2700424194336;;GEN28;Send Fine;;;;;;2011-07-28 13:39:46;deviant;963927.3833333332;134172.38333333333;Send Fine;GEN28;deviant
194;;;A;66.2700424194336;;GEN28;Insert Fine Notification;;;;;;2011-08-10 08:38:31;deviant;963927.3833333332;18418.75;Insert Fine Notification;GEN28;deviant
195;;;A;66.2700424194336;;GEN28;Insert Date Appeal to Prefecture;;;;;;2011-09-12 09:47:38;deviant;963927.3833333332;47589.11666666667;Insert Date Appeal to Prefecture;GEN28;deviant
196;;;A;66.2700424194336;;GEN28;Add penalty;;;;;;2011-10-04 15:44:53;deviant;963927.3833333332;32037.25;Add penalty;GEN28;deviant
197;;;A;66.2700424194336;;GEN28;Send Appeal to Prefecture;;;;;;2011-10-21 21:29:46;deviant;963927.3833333332;24824.88333333333;Send Appeal to Prefecture;GEN28;deviant
198;;;A;65.97209167480469;;GEN29;Create Fine;;;;;;2011-10-31 12:07:38;deviant;1234807.6333333333;0.0;Create Fine;GEN29;deviant
199;;;A;65.97209167480469;;GEN29;Send Fine;;;;;;2012-02-08 14:12:53;deviant;1234807.6333333333;144125.25;Send Fine;GEN29;deviant
200;;;A;65.97209167480469;;GEN29;Insert Fine Notification;;;;;;2012-02-22 02:51:22;deviant;1234807.6333333333;19478.483333333334;Insert Fine Notification;GEN29;deviant
201;;;A;65.97209167480469;;GEN29;Insert Date Appeal to Prefecture;;;;;;2012-03-29 10:20:14;deviant;1234807.6333333333;52288.86666666667;Insert Date Appeal to Prefecture;GEN29;deviant
202;;;A;65.97209167480469;;GEN29;Add penalty;;;;;;2012-04-19 10:57:36;deviant;1234807.6333333333;30277.366666666665;Add penalty;GEN29;deviant
203;;;A;65.97209167480469;;GEN29;Send Appeal to Prefecture;;;;;;2012-05-07 20:59:44;deviant;1234807.6333333333;26522.13333333333;Send Appeal to Prefecture;GEN29;deviant
204;;;A;59.84074020385742;;GEN30;Create Fine;;;;;;2011-11-10 00:48:38;deviant;1248528.6333333333;0.0;Create Fine;GEN30;deviant
205;;;A;59.84074020385742;;GEN30;Send Fine;;;;;;2012-02-14 08:02:02;deviant;1248528.6333333333;138673.4;Send Fine;GEN30;deviant
206;;;A;59.84074020385742;;GEN30;Insert Fine Notification;;;;;;2012-02-27 01:06:07;deviant;1248528.6333333333;18304.08333333333;Insert Fine Notification;GEN30;deviant
207;;;A;59.84074020385742;;GEN30;Insert Date Appeal to Prefecture;;;;;;2012-04-04 21:54:51;deviant;1248528.6333333333;54528.73333333333;Insert Date Appeal to Prefecture;GEN30;deviant
208;;;A;59.84074020385742;;GEN30;Add penalty;;;;;;2012-04-25 12:14:52;deviant;1248528.6333333333;29660.016666666663;Add penalty;GEN30;deviant
209;;;A;59.84074020385742;;GEN30;Send Appeal to Prefecture;;;;;;2012-05-14 12:56:53;deviant;1248528.6333333333;27402.016666666663;Send Appeal to Prefecture;GEN30;deviant
210;;;A;59.042022705078125;;GEN31;Create Fine;;;;;;2011-08-26 09:27:08;deviant;1139607.1333333333;0.0;Create Fine;GEN31;deviant
211;;;A;59.042022705078125;;GEN31;Send Fine;;;;;;2011-12-03 01:16:58;deviant;1139607.1333333333;142069.83333333334;Send Fine;GEN31;deviant
212;;;A;59.042022705078125;;GEN31;Insert Fine Notification;;;;;;2011-12-16 01:25:00;deviant;1139607.1333333333;18728.033333333333;Insert Fine Notification;GEN31;deviant
213;;;A;59.042022705078125;;GEN31;Insert Date Appeal to Prefecture;;;;;;2012-01-21 16:11:58;deviant;1139607.1333333333;52726.96666666667;Insert Date Appeal to Prefecture;GEN31;deviant
214;;;A;59.042022705078125;;GEN31;Add penalty;;;;;;2012-02-11 11:19:00;deviant;1139607.1333333333;29947.033333333333;Add penalty;GEN31;deviant
215;;;A;59.042022705078125;;GEN31;Send Appeal to Prefecture;;;;;;2012-02-27 21:26:07;deviant;1139607.1333333333;23647.116666666665;Send Appeal to Prefecture;GEN31;deviant
216;;;A;75.43460083007812;;GEN32;Create Fine;;;;;;2012-09-08 04:30:23;deviant;1685070.3833333333;0.0;Create Fine;GEN32;deviant
217;;;A;75.43460083007812;;GEN32;Send Fine;;;;;;2012-12-14 18:24:31;deviant;1685070.3833333333;140514.13333333333;Send Fine;GEN32;deviant
218;;;A;75.43460083007812;;GEN32;Insert Fine Notification;;;;;;2012-12-27 05:16:10;deviant;1685070.3833333333;17931.65;Insert Fine Notification;GEN32;deviant
219;;;A;75.43460083007812;;GEN32;Add penalty;;;;;;2013-02-16 00:57:42;deviant;1685070.3833333333;73181.53333333334;Add penalty;GEN32;deviant
220;;;A;75.43460083007812;;GEN32;Appeal to Judge;;;;;;2013-04-02 09:41:44;deviant;1685070.3833333333;65324.03333333333;Appeal to Judge;GEN32;deviant
221;;;A;65.6328353881836;;GEN33;Create Fine;;;;;;2011-11-18 01:01:08;deviant;1260061.1333333333;0.0;Create Fine;GEN33;deviant
222;;;A;65.6328353881836;;GEN33;Send Fine;;;;;;2012-02-26 04:47:17;deviant;1260061.1333333333;144226.15;Send Fine;GEN33;deviant
223;;;A;65.6328353881836;;GEN33;Insert Fine Notification;;;;;;2012-03-08 12:54:39;deviant;1260061.1333333333;16327.366666666669;Insert Fine Notification;GEN33;deviant
224;;;A;65.6328353881836;;GEN33;Appeal to Judge;;;;;;2012-04-07 00:04:53;deviant;1260061.1333333333;42430.23333333333;Appeal to Judge;GEN33;deviant
225;;;A;65.6328353881836;;GEN33;Add penalty;;;;;;2012-05-03 14:19:56;deviant;1260061.1333333333;38295.05;Add penalty;GEN33;deviant
226;;;A;65.6328353881836;;GEN33;Payment;;;;;;2012-09-22 18:18:33;deviant;1260061.1333333333;204718.61666666667;Payment;GEN33;deviant
227;;;A;62.72948455810547;;GEN34;Create Fine;;;;;;2009-12-27 23:47:38;deviant;266387.63333333336;0.0;Create Fine;GEN34;deviant
228;;;A;62.72948455810547;;GEN34;Send Fine;;;;;;2010-03-17 07:33:53;deviant;266387.63333333336;114226.25;Send Fine;GEN34;deviant
229;;;A;62.72948455810547;;GEN34;Insert Fine Notification;;;;;;2010-04-01 21:28:43;deviant;266387.63333333336;22434.83333333333;Insert Fine Notification;GEN34;deviant
230;;;A;62.72948455810547;;GEN34;Insert Date Appeal to Prefecture;;;;;;2010-04-17 07:22:35;deviant;266387.63333333336;22193.866666666665;Insert Date Appeal to Prefecture;GEN34;deviant
231;;;A;62.72948455810547;;GEN34;Send Appeal to Prefecture;;;;;;2010-05-07 11:48:56;deviant;266387.63333333336;29066.35;Send Appeal to Prefecture;GEN34;deviant
232;;;A;62.72948455810547;;GEN34;Add penalty;;;;;;2010-05-29 14:41:15;deviant;266387.63333333336;31852.316666666666;Add penalty;GEN34;deviant
233;;;A;62.72948455810547;;GEN34;Receive Result Appeal from Prefecture;;;;;;2010-07-12 07:46:33;deviant;266387.63333333336;62945.3;Receive Result Appeal from Prefecture;GEN34;deviant
234;;;A;62.72948455810547;;GEN34;Notify Result Appeal to Offender;;;;;;2010-09-07 20:34:04;deviant;266387.63333333336;82847.51666666666;Notify Result Appeal to Offender;GEN34;deviant
235;;;A;68.1022720336914;;GEN35;Create Fine;;;;;;2011-11-22 08:07:53;deviant;1266247.8833333333;0.0;Create Fine;GEN35;deviant
236;;;A;68.1022720336914;;GEN35;Send Fine;;;;;;2012-03-02 23:54:13;deviant;1266247.8833333333;146386.33333333334;Send Fine;GEN35;deviant
237;;;A;68.1022720336914;;GEN35;Insert Fine Notification;;;;;;2012-03-14 12:35:36;deviant;1266247.8833333333;16601.383333333335;Insert Fine Notification;GEN35;deviant
238;;;A;68.1022720336914;;GEN35;Appeal to Judge;;;;;;2012-04-12 22:52:41;deviant;1266247.8833333333;42377.083333333336;Appeal to Judge;GEN35;deviant
239;;;A;68.1022720336914;;GEN35;Add penalty;;;;;;2012-05-11 02:20:04;deviant;1266247.8833333333;40527.38333333333;Add penalty;GEN35;deviant
240;;;A;68.1022720336914;;GEN35;Payment;;;;;;2013-01-07 11:05:00;deviant;1266247.8833333333;347564.93333333335;Payment;GEN35;deviant
241;;;A;83.1531982421875;;GEN36;Create Fine;;;;;;2012-03-13 00:53:08;deviant;1427093.1333333333;0.0;Create Fine;GEN36;deviant
242;;;A;83.1531982421875;;GEN36;Send Fine;;;;;;2012-06-14 13:38:58;deviant;1427093.1333333333;134685.83333333334;Send Fine;GEN36;deviant
243;;;A;83.1531982421875;;GEN36;Insert Fine Notification;;;;;;2012-06-28 11:38:46;deviant;1427093.1333333333;20039.8;Insert Fine Notification;GEN36;deviant
244;;;A;83.1531982421875;;GEN36;Add penalty;;;;;;2012-08-24 21:52:49;deviant;1427093.1333333333;82694.05;Add penalty;GEN36;deviant
245;;;A;83.1531982421875;;GEN36;Insert Date Appeal to Prefecture;;;;;;2012-11-13 14:16:24;deviant;1427093.1333333333;116183.58333333331;Insert Date Appeal to Prefecture;GEN36;deviant
246;;;A;83.1531982421875;;GEN36;Send Appeal to Prefecture;;;;;;2013-01-09 13:43:49;deviant;1427093.1333333333;82047.41666666667;Send Appeal to Prefecture;GEN36;deviant
247;;;A;68.20054626464844;;GEN37;Create Fine;;;;;;2011-07-15 23:05:08;deviant;1079945.1333333333;0.0;Create Fine;GEN37;deviant
248;;;A;68.20054626464844;;GEN37;Send Fine;;;;;;2011-10-15 21:21:14;deviant;1079945.1333333333;132376.1;Send Fine;GEN37;deviant
249;;;A;68.20054626464844;;GEN37;Insert Fine Notification;;;;;;2011-10-28 06:23:52;deviant;1079945.1333333333;17822.633333333335;Insert Fine Notification;GEN37;deviant
250;;;A;68.20054626464844;;GEN37;Add penalty;;;;;;2011-12-22 15:06:57;deviant;1079945.1333333333;79723.08333333333;Add penalty;GEN37;deviant
251;;;A;68.20054626464844;;GEN37;Insert Date Appeal to Prefecture;;;;;;2012-01-21 23:11:57;deviant;1079945.1333333333;43685.0;Insert Date Appeal to Prefecture;GEN37;deviant
252;;;A;68.20054626464844;;GEN37;Send Appeal to Prefecture;;;;;;2012-02-25 18:00:43;deviant;1079945.1333333333;50088.76666666667;Send Appeal to Prefecture;GEN37;deviant
253;;;A;68.20054626464844;;GEN37;Receive Result Appeal from Prefecture;;;;;;2012-04-20 15:04:02;deviant;1079945.1333333333;79023.31666666667;Receive Result Appeal from Prefecture;GEN37;deviant
254;;;A;68.20054626464844;;GEN37;Notify Result Appeal to Offender;;;;;;2012-05-22 00:22:15;deviant;1079945.1333333333;45198.21666666667;Notify Result Appeal to Offender;GEN37;deviant
255;;;A;94.20072174072266;;GEN38;Create Fine;;;;;;2013-11-25 19:31:08;deviant;2323891.1333333333;0.0;Create Fine;GEN38;deviant
256;;;A;94.20072174072266;;GEN38;Send Fine;;;;;;2014-03-07 03:15:06;deviant;2323891.1333333333;145903.96666666667;Send Fine;GEN38;deviant
257;;;A;94.20072174072266;;GEN38;Insert Fine Notification;;;;;;2014-03-18 11:48:24;deviant;2323891.1333333333;16353.3;Insert Fine Notification;GEN38;deviant
258;;;A;94.20072174072266;;GEN38;Add penalty;;;;;;2014-05-08 01:59:04;deviant;2323891.1333333333;72850.66666666667;Add penalty;GEN38;deviant
259;;;A;94.20072174072266;;GEN38;Insert Date Appeal to Prefecture;;;;;;2014-07-03 06:50:06;deviant;2323891.1333333333;80931.03333333334;Insert Date Appeal to Prefecture;GEN38;deviant
260;;;A;94.20072174072266;;GEN38;Send Appeal to Prefecture;;;;;;2018-10-28 06:37:36;deviant;2323891.1333333333;2272307.5;Send Appeal to Prefecture;GEN38;deviant
261;;;A;80.10191345214844;;GEN39;Create Fine;;;;;;2012-02-14 20:34:49;deviant;1387954.816666667;0.0;Create Fine;GEN39;deviant
262;;;A;80.10191345214844;;GEN39;Send Fine;;;;;;2012-05-22 05:51:46;deviant;1387954.816666667;140236.95;Send Fine;GEN39;deviant
263;;;A;80.10191345214844;;GEN39;Insert Fine Notification;;;;;;2012-06-02 18:42:22;deviant;1387954.816666667;16610.6;Insert Fine Notification;GEN39;deviant
264;;;A;80.10191345214844;;GEN39;Add penalty;;;;;;2012-07-29 11:29:45;deviant;1387954.816666667;81647.38333333333;Add penalty;GEN39;deviant
265;;;A;80.10191345214844;;GEN39;Appeal to Judge;;;;;;2012-09-09 05:23:32;deviant;1387954.816666667;60113.78333333333;Appeal to Judge;GEN39;deviant
266;;;A;80.10191345214844;;GEN39;Payment;;;;;;2013-08-02 22:21:47;deviant;1387954.816666667;471898.25;Payment;GEN39;deviant
267;;;A;57.922733306884766;;GEN40;Create Fine;;;;;;2011-08-15 10:32:08;deviant;1123832.1333333333;0.0;Create Fine;GEN40;deviant
268;;;A;57.922733306884766;;GEN40;Send Fine;;;;;;2011-11-18 06:25:05;deviant;1123832.1333333333;136552.95;Send Fine;GEN40;deviant
269;;;A;57.922733306884766;;GEN40;Insert Fine Notification;;;;;;2011-12-01 13:22:28;deviant;1123832.1333333333;19137.38333333333;Insert Fine Notification;GEN40;deviant
270;;;A;57.922733306884766;;GEN40;Insert Date Appeal to Prefecture;;;;;;2012-01-09 16:35:19;deviant;1123832.1333333333;56352.85;Insert Date Appeal to Prefecture;GEN40;deviant
271;;;A;57.922733306884766;;GEN40;Add penalty;;;;;;2012-02-01 02:28:54;deviant;1123832.1333333333;32273.58333333333;Add penalty;GEN40;deviant
272;;;A;57.922733306884766;;GEN40;Send Appeal to Prefecture;;;;;;2012-02-26 16:15:23;deviant;1123832.1333333333;36826.48333333333;Send Appeal to Prefecture;GEN40;deviant
273;;;A;71.49451446533203;;GEN41;Create Fine;;;;;;2011-12-19 05:15:08;deviant;1304955.1333333333;0.0;Create Fine;GEN41;deviant
274;;;A;71.49451446533203;;GEN41;Send Fine;;;;;;2012-03-26 15:45:08;deviant;1304955.1333333333;141750.0;Send Fine;GEN41;deviant
275;;;A;71.49451446533203;;GEN41;Insert Fine Notification;;;;;;2012-04-08 02:40:13;deviant;1304955.1333333333;17935.083333333332;Insert Fine Notification;GEN41;deviant
276;;;A;71.49451446533203;;GEN41;Insert Date Appeal to Prefecture;;;;;;2012-05-15 00:08:04;deviant;1304955.1333333333;53127.85;Insert Date Appeal to Prefecture;GEN41;deviant
277;;;A;71.49451446533203;;GEN41;Add penalty;;;;;;2012-06-06 04:58:12;deviant;1304955.1333333333;31970.13333333333;Add penalty;GEN41;deviant
278;;;A;71.49451446533203;;GEN41;Send Appeal to Prefecture;;;;;;2012-07-05 08:35:49;deviant;1304955.1333333333;41977.61666666667;Send Appeal to Prefecture;GEN41;deviant
279;;;A;66.9109878540039;;GEN42;Create Fine;;;;;;2010-08-11 10:49:23;deviant;592489.3833333333;0.0;Create Fine;GEN42;deviant
280;;;A;66.9109878540039;;GEN42;Send Fine;;;;;;2010-11-06 08:10:47;deviant;592489.3833333333;125121.4;Send Fine;GEN42;deviant
281;;;A;66.9109878540039;;GEN42;Insert Fine Notification;;;;;;2010-11-21 23:12:10;deviant;592489.3833333333;22501.38333333333;Insert Fine Notification;GEN42;deviant
282;;;A;66.9109878540039;;GEN42;Insert Date Appeal to Prefecture;;;;;;2010-12-12 22:10:52;deviant;592489.3833333333;30178.7;Insert Date Appeal to Prefecture;GEN42;deviant
283;;;A;66.9109878540039;;GEN42;Send Appeal to Prefecture;;;;;;2010-12-30 23:49:04;deviant;592489.3833333333;26018.2;Send Appeal to Prefecture;GEN42;deviant
284;;;A;66.9109878540039;;GEN42;Add penalty;;;;;;2011-01-29 08:41:02;deviant;592489.3833333333;42291.96666666667;Add penalty;GEN42;deviant
285;;;A;66.9109878540039;;GEN42;Send Appeal to Prefecture;;;;;;2011-03-05 23:42:37;deviant;592489.3833333333;51301.583333333336;Send Appeal to Prefecture;GEN42;deviant
286;;;A;64.87113189697266;;GEN43;Create Fine;;;;;;2011-08-21 10:29:53;deviant;1132469.8833333333;0.0;Create Fine;GEN43;deviant
287;;;A;64.87113189697266;;GEN43;Send Fine;;;;;;2011-11-26 18:43:42;deviant;1132469.8833333333;140173.81666666668;Send Fine;GEN43;deviant
288;;;A;64.87113189697266;;GEN43;Insert Fine Notification;;;;;;2011-12-10 04:21:28;deviant;1132469.8833333333;19297.766666666663;Insert Fine Notification;GEN43;deviant
289;;;A;64.87113189697266;;GEN43;Insert Date Appeal to Prefecture;;;;;;2012-01-15 01:22:57;deviant;1132469.8833333333;51661.48333333333;Insert Date Appeal to Prefecture;GEN43;deviant
290;;;A;64.87113189697266;;GEN43;Add penalty;;;;;;2012-02-06 03:44:48;deviant;1132469.8833333333;31821.85;Add penalty;GEN43;deviant
291;;;A;64.87113189697266;;GEN43;Send Appeal to Prefecture;;;;;;2012-02-23 08:06:16;deviant;1132469.8833333333;24741.466666666667;Send Appeal to Prefecture;GEN43;deviant
292;;;A;62.74373245239258;;GEN44;Create Fine;;;;;;2013-12-24 18:07:19;deviant;2365567.316666667;0.0;Create Fine;GEN44;deviant
293;;;A;62.74373245239258;;GEN44;Send Fine;;;;;;2014-03-17 08:46:14;deviant;2365567.316666667;118958.91666666669;Send Fine;GEN44;deviant
294;;;A;62.74373245239258;;GEN44;Insert Date Appeal to Prefecture;;;;;;2014-04-10 20:07:07;deviant;2365567.316666667;35240.88333333333;Insert Date Appeal to Prefecture;GEN44;deviant
295;;;A;62.74373245239258;;GEN44;Insert Fine Notification;;;;;;2014-04-24 03:08:54;deviant;2365567.316666667;19141.783333333333;Insert Fine Notification;GEN44;deviant
296;;;A;62.74373245239258;;GEN44;Add penalty;;;;;;2014-06-03 03:07:26;deviant;2365567.316666667;57598.53333333333;Add penalty;GEN44;deviant
297;;;A;62.74373245239258;;GEN44;Send Appeal to Prefecture;;;;;;2017-10-26 10:30:49;deviant;2365567.316666667;1787483.3833333333;Send Appeal to Prefecture;GEN44;deviant
298;;;A;71.09243774414062;;GEN45;Create Fine;;;;;;2011-10-02 19:52:08;deviant;1193512.1333333333;0.0;Create Fine;GEN45;deviant
